Date,Open,High,Low,Close,Adj Close,Volume
2020-05-12,94.760002,95.160004,92.830002,92.849998,91.304626,3504600
2020-05-13,92.559998,93.230003,90.379997,90.739998,89.229736,3690800
2020-05-14,90.000000,91.800003,88.849998,91.690002,90.163933,4031700
2020-05-15,90.839996,91.889999,90.639999,91.029999,89.514915,3990600
2020-05-18,93.330002,97.050003,93.059998,96.099998,94.500526,5512500
2020-05-19,95.930000,97.470001,95.410004,96.430000,94.825043,3674300
2020-05-20,97.500000,98.459999,96.470001,97.180000,95.562553,3291700
2020-05-21,96.730003,97.989998,96.599998,97.309998,95.690384,5452100
2020-05-22,96.790001,97.570000,95.699997,96.720001,96.107735,2406600
2020-05-26,98.150002,98.940002,96.779999,97.070000,96.455513,5563700
2020-05-27,97.779999,99.739998,96.919998,99.620003,98.989380,4436400
2020-05-28,100.000000,101.099998,98.330002,99.720001,99.088745,5460800
2020-05-29,99.330002,100.410004,98.349998,99.709999,99.078804,5962900
2020-06-01,99.480003,99.680000,98.360001,99.279999,98.651527,2510300
2020-06-02,99.750000,101.180000,98.980003,101.169998,100.529564,2860500
2020-06-03,102.599998,104.220001,102.080002,103.650002,102.993866,3633800
2020-06-04,103.300003,103.820000,102.290001,103.199997,102.546707,2768400
2020-06-05,104.980003,107.169998,104.669998,106.650002,105.974876,5026800
2020-06-08,106.669998,110.489998,106.669998,110.449997,109.750816,4561100
2020-06-09,109.080002,109.199997,106.529999,107.830002,107.147408,4567900
2020-06-10,107.889999,108.089996,105.620003,106.629997,105.954994,3793300
2020-06-11,103.470001,103.709999,100.449997,100.470001,99.833992,5306100
2020-06-12,102.910004,102.970001,99.959999,101.480003,100.837601,3334400
2020-06-15,99.919998,106.180000,99.589996,105.639999,104.971268,6440200
2020-06-16,107.839996,108.820000,103.779999,105.830002,105.160065,4283300
2020-06-17,106.510002,108.540001,106.169998,106.989998,106.312721,4413500
2020-06-18,106.540001,108.519997,106.220001,107.580002,106.898987,3204500
2020-06-19,108.309998,109.040001,106.370003,107.769997,107.087776,9027100
2020-06-22,107.089996,107.550003,105.480003,106.900002,106.223289,4385700
2020-06-23,108.209999,110.870003,108.010002,110.610001,109.909805,5565900
2020-06-24,109.919998,111.519997,108.470001,109.500000,108.806831,5471300
2020-06-25,109.269997,110.650002,108.360001,110.519997,109.820374,2987000
2020-06-26,110.639999,110.900002,107.160004,107.320000,106.640633,5489000
2020-06-29,108.970001,110.139999,107.839996,109.480003,108.786964,3395200
2020-06-30,109.510002,112.019997,108.620003,111.180000,110.476196,3954900
2020-07-01,117.860001,119.910004,114.250000,114.419998,113.695686,8982100
2020-07-02,115.610001,115.879997,114.250000,114.360001,113.636063,3442900
2020-07-06,115.669998,115.790001,114.610001,115.360001,114.629738,3445900
2020-07-07,114.160004,115.449997,113.870003,114.449997,113.725494,2194700
2020-07-08,114.519997,115.269997,113.980003,114.470001,113.745369,3051600
2020-07-09,114.500000,115.040001,113.709999,114.449997,113.725494,2366200
2020-07-10,114.699997,115.660004,113.989998,115.070000,114.341568,2281800
2020-07-13,115.620003,115.760002,113.720001,113.760002,113.039864,2301700
2020-07-14,113.570000,115.650002,113.050003,115.330002,114.599930,2538000
2020-07-15,116.720001,119.709999,116.110001,119.209999,118.455360,4841800
2020-07-16,118.800003,119.849998,118.169998,119.739998,118.982010,2528200
2020-07-17,120.000000,120.680000,118.459999,118.550003,117.799545,2782400
2020-07-20,118.419998,118.720001,117.059998,118.349998,117.600807,2365900
2020-07-21,119.000000,120.300003,118.820000,119.040001,118.286438,2055300
2020-07-22,118.750000,119.250000,117.900002,118.720001,117.968468,3508200
2020-07-23,118.709999,119.400002,117.949997,118.139999,117.392136,2349200
2020-07-24,118.160004,119.480003,117.559998,118.349998,117.600807,2539000
2020-07-27,118.120003,121.779999,117.540001,121.010002,120.243973,4446000
2020-07-28,120.220001,120.739998,119.230003,119.620003,118.862770,2497600
2020-07-29,120.580002,124.300003,120.430000,123.680000,122.897064,6769600
2020-07-30,137.660004,145.500000,135.149994,141.460007,140.564514,30970900
2020-07-31,141.820007,144.130005,139.699997,142.759995,141.856277,7430500
2020-08-03,143.470001,143.500000,140.539993,142.179993,141.279953,4317200
2020-08-04,141.630005,145.940002,141.339996,144.720001,143.803879,4841700
2020-08-05,145.350006,146.000000,143.279999,145.080002,144.161606,3949600
2020-08-06,144.970001,145.660004,144.440002,145.470001,144.549133,2420900
2020-08-07,145.679993,156.899994,145.589996,156.899994,155.906769,10072200
2020-08-10,157.470001,162.699997,157.000000,159.589996,158.579742,7396400
2020-08-11,160.660004,161.259995,154.880005,155.850006,154.863434,6071900
2020-08-12,157.250000,160.250000,156.399994,157.789993,156.791138,4248300
2020-08-13,156.770004,159.720001,156.479996,159.289993,158.281631,2848200
2020-08-14,158.729996,162.429993,158.380005,160.740005,159.722473,3479000
2020-08-17,161.110001,162.139999,159.750000,160.300003,159.285248,2408900
2020-08-18,160.389999,161.350006,159.050003,159.990005,158.977219,2606600
2020-08-19,160.550003,161.889999,159.860001,160.339996,159.324997,2691600
2020-08-20,159.160004,160.259995,157.309998,159.550003,158.540009,2296700
2020-08-21,158.759995,160.240005,157.520004,159.029999,159.029999,4420700
2020-08-24,159.720001,161.059998,159.070007,160.350006,160.350006,4084000
2020-08-25,161.559998,162.399994,158.050003,159.039993,159.039993,2931500
2020-08-26,159.009995,159.970001,157.860001,158.899994,158.899994,2761700
2020-08-27,159.740005,160.970001,158.720001,160.210007,160.210007,2913400
2020-08-28,160.520004,162.610001,159.339996,162.360001,162.360001,2979800
2020-08-31,161.729996,165.220001,161.259995,163.619995,163.619995,3960900
2020-09-01,163.130005,164.139999,161.550003,162.649994,162.649994,3098000
2020-09-02,163.250000,166.199997,162.199997,165.779999,165.779999,3778000
2020-09-03,162.270004,163.449997,156.949997,158.020004,158.020004,4759900
2020-09-04,160.240005,161.850006,154.630005,160.779999,160.779999,3601300
2020-09-08,160.029999,160.059998,155.960007,156.449997,156.449997,3176400
2020-09-09,158.050003,160.960007,158.050003,159.800003,159.800003,2317600
2020-09-10,160.990005,161.259995,157.080002,157.889999,157.889999,2450900
2020-09-11,158.490005,160.610001,157.429993,158.869995,158.869995,2461200
